2024-12-14 06:27:19, 0.030,-0.038,0.9966
2024-12-14 06:27:19, 0.026,-0.046,0.938
2024-12-14 06:27:19, Laser: 5
2024-12-14 06:27:19, 0.020,-00.026,-0.046,0.999
2024-12-14 06:27:19, Laser: 5
2024-12-14 06:27:19, 0.027,-0.047,1.000
2024-12-14 06:27:19, Laser: 5
2024-12-14 06:27:19, 0.021,-0.043,1.004
2024-12-14 06:27:19, Laser: 5
2024-12-14 06:27:19, 0.026,-0.046,0.938
2024-12-14 06:27:19, Laser: 5
2024-12-14 06:27:20, 0.020,-0.049,0şInitializing iAHRS...
2024-12-14 06:27:21, iAHRS setup complete
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, )Êªj
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, b1=9600
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, so=0
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, sp=10
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, sd=0x4
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:22, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 4
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.023,-0.047,0.998
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.023,-0.039,1.003
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.018,-0.041,0.996
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.021,-0.040,1.004
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.025,-0.047,1.004
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.032,-0.044,0.997
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.028,-0.040,0.997
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.023,-0.043,0.996
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.030,-0.041,1.000
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.028,-0.042,1.003
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.025,-0.048,1.000
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.024,-0.044,0.995
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.028,-0.038,0.996
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.022,-0.045,1.003
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.021,-0.049,1.001
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.028,-0.041,0.995
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.026,-0.042,0.992
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.017,-0.046,0.991
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.024,-0.048,0.998
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.027,-0.046,1.001
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.023,-0.036,0.997
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.020,-0.037,1.001
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.022,-0.047,1.000
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.029,-0.045,1.000
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.029,-0.038,1.004
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.017,-0.043,0.996
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.020,-0.042,1.000
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.022,-0.043,0.997
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.028,-0.038,0.997
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.037,-0.040,0.995
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.014,-0.041,1.004
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.027,-0.046,0.995
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.025,-0.040,1.008
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.022,-0.040,1.005
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.019,-0.047,0.998
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.016,-0.048,1.001
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.030,-0.039,0.993
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.020,-0.039,0.997
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.029,-0.044,0.997
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.024,-0.046,0.998
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.024,-0.039,1.003
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.019,-0.040,1.002
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.029,-0.043,0.993
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.024,-0.039,0.999
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.022,-0.042,1.004
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.028,-0.043,0.998
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.018,-0.044,0.999
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.026,-0.051,0.990
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.026,-0.041,1.001
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.023,-0.037,0.997
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.018,-0.040,0.999
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.017,-0.042,1.001
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.024,-0.043,0.996
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.026,-0.038,1.004
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.020,-0.037,1.000
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.026,-0.044,1.001
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.028,-0.039,0.997
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.028,-0.043,1.000
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.022,-0.041,0.997
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.017,-0.046,1.002
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.026,-0.037,1.003
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.027,-0.043,0.992
2024-12-14 06:27:23, Laser: 5
2024-12-14 06:27:23, 0.033,-0.041,0.994
2024-12-14 06:27:24, Laser: 5
2024-12-14 06:27:24, 0.033,-0.035,0.992
2024-12-14 06:27:24, Laser: 5
2024-12-14 06:27:24, 0.022,-0.040,0.997
2024-12-14 06:33:12, Ini:ser: 5
2024-12-14 06:33:12, IMU: 0.027,-0.044,0.996
